domain,size,distribution,strategy,covariate,antithetic,samples,repeats,mean_l2_error,std_l2_error,ci95_low,ci95_high
sorting,n=5,Cauchy,RQMC-cartesian,LOO,False,1024,24,0.22466283918567678,0.0335414567498502,0.2104995241576088,0.23882615421374476
sorting,n=5,Laplace,MC,none,False,1024,24,0.15480667637621678,0.015231523808362743,0.1483749679485164,0.16123838480391717
sorting,n=5,Laplace,MC,f(x),False,1024,24,0.1837986069642746,0.027936504833880337,0.1720020555593581,0.1955951583691911
sorting,n=5,Laplace,MC,LOO,False,1024,24,0.13433660889109836,0.012799302856930917,0.12893193729754354,0.13974128048465317
sorting,n=5,Laplace,MC,none,True,1024,24,0.1456740872957267,0.01019180589995155,0.14137046510237697,0.14997770948907643
sorting,n=5,Laplace,MC,f(x),True,1024,24,0.1456740872957267,0.01019180589995155,0.14137046510237697,0.14997770948907643
sorting,n=5,Laplace,MC,LOO,True,1024,24,0.1458406645720358,0.010244786594336575,0.14151467059350756,0.15016665855056402
sorting,n=5,Laplace,QMC-latin,none,False,1024,24,0.12941468464631048,0.013727222012484934,0.12361818715745523,0.13521118213516573
sorting,n=5,Laplace,QMC-latin,f(x),False,1024,24,0.12941468464631048,0.013727222012484934,0.12361818715745523,0.13521118213516573
sorting,n=5,Laplace,QMC-latin,LOO,False,1024,24,0.12955350002588414,0.013764251287897235,0.1237413664453458,0.13536563360642248
sorting,n=5,Laplace,QMC-latin,none,True,1024,24,0.13640577242548269,0.017436285517377005,0.12904307477809882,0.14376847007286656
sorting,n=5,Laplace,QMC-latin,f(x),True,1024,24,0.13640577242548269,0.017436285517377005,0.12904307477809882,0.14376847007286656
sorting,n=5,Laplace,QMC-latin,LOO,True,1024,24,0.13654751389265396,0.017474206445881452,0.1291688036415072,0.1439262241438007
sorting,n=5,Laplace,RQMC-latin,none,False,1024,24,0.12406881631579014,0.012774825081063338,0.11867448078048659,0.1294631518510937
sorting,n=5,Laplace,RQMC-latin,f(x),False,1024,24,0.12406881631579014,0.012774825081063338,0.11867448078048659,0.1294631518510937
sorting,n=5,Laplace,RQMC-latin,LOO,False,1024,24,0.12417798689398278,0.012790349311654394,0.11877709605101715,0.1295788777369484
sorting,n=5,Laplace,RQMC-latin,none,True,1024,24,0.13767685760472348,0.013644028026761727,0.13191548985507504,0.14343822535437192
sorting,n=5,Laplace,RQMC-latin,f(x),True,1024,24,0.13767685760472348,0.013644028026761727,0.13191548985507504,0.14343822535437192
sorting,n=5,Laplace,RQMC-latin,LOO,True,1024,24,0.13782453852693013,0.013638406854218669,0.13206554439027496,0.1435835326635853
sorting,n=5,Laplace,RQMC-cartesian,none,False,1024,24,0.3719585748403859,0.05354436001131553,0.34934877454243274,0.3945683751383391
sorting,n=5,Laplace,RQMC-cartesian,f(x),False,1024,24,0.3719585748403859,0.05354436001131553,0.34934877454243274,0.3945683751383391
sorting,n=5,Laplace,RQMC-cartesian,LOO,False,1024,24,0.3723307006838958,0.05358646100176012,0.3497031226968247,0.3949582786709669
sorting,n=5,Triangular,MC,none,False,1024,24,0.5257636082534357,0.12329019345140477,0.4737027254257544,0.577824491081117
sorting,n=5,Triangular,MC,f(x),False,1024,24,0.5434808987009516,0.1569355497775068,0.47721282790191577,0.6097489694999875
sorting,n=5,Triangular,MC,LOO,False,1024,24,0.4360702501127444,0.10550510530434683,0.3915193513655806,0.48062114885990825
sorting,n=5,Triangular,MC,none,True,1024,24,0.4740429679311237,0.12412421625518148,0.42162990816018747,0.52645602770206
sorting,n=5,Triangular,MC,f(x),True,1024,24,0.4740429679311237,0.12412421625518148,0.42162990816018747,0.52645602770206
sorting,n=5,Triangular,MC,LOO,True,1024,24,0.47446778906726617,0.1244856372694571,0.4219021145866849,0.5270334635478474
sorting,n=5,Triangular,QMC-latin,none,False,1024,24,0.3226055440964972,0.038192332493712955,0.3064783364799828,0.33873275171301165
sorting,n=5,Triangular,QMC-latin,f(x),False,1024,24,0.3226055440964972,0.038192332493712955,0.3064783364799828,0.33873275171301165
sorting,n=5,Triangular,QMC-latin,LOO,False,1024,24,0.3226427541322164,0.038251612813404876,0.3064905146320535,0.33879499363237925
sorting,n=5,Triangular,QMC-latin,none,True,1024,24,0.3375506994397824,0.037228236893791705,0.3218305936912845,0.3532708051882803
sorting,n=5,Triangular,QMC-latin,f(x),True,1024,24,0.3375506994397824,0.03722823689379171,0.3218305936912845,0.3532708051882803
sorting,n=5,Triangular,QMC-latin,LOO,True,1024,24,0.3374100474789618,0.03724840043241459,0.32168142741482975,0.35313866754309386
sorting,n=5,Triangular,RQMC-latin,none,False,1024,24,0.3923613839198829,0.09219556496585181,0.3534306111588609,0.4312921566809049
sorting,n=5,Triangular,RQMC-latin,f(x),False,1024,24,0.39664417299048077,0.09880678394382553,0.3549217272916099,0.4383666186893516
sorting,n=5,Triangular,RQMC-latin,LOO,False,1024,24,0.385568559206866,0.08685414375519288,0.34889327081160587,0.42224384760212613
sorting,n=5,Triangular,RQMC-latin,none,True,1024,24,0.3956742440527554,0.11152515059705652,0.3485813031218017,0.44276718498370915
sorting,n=5,Triangular,RQMC-latin,f(x),True,1024,24,0.39567424405276075,0.11152515059707338,0.34858130312179986,0.44276718498372164
sorting,n=5,Triangular,RQMC-latin,LOO,True,1024,24,0.39607653958951533,0.11179399084592109,0.34887007737756026,0.4432830018014704
sorting,n=5,Triangular,RQMC-cartesian,none,False,1024,24,2.659790211929547,2.986649042319463,1.398638927412454,3.92094149644664
sorting,n=5,Triangular,RQMC-cartesian,f(x),False,1024,24,3.0325100004440526,3.6176265367172107,1.504920287345106,4.560099713542999
sorting,n=5,Triangular,RQMC-cartesian,LOO,False,1024,24,1.8462527943517788,1.8032822073836563,1.0847935000175037,2.607712088686054
shortest_path,8x8,Gaussian,MC,none,False,1024,12,14.516004767508209,1.257740698066166,13.716874453438043,15.315135081578374
shortest_path,8x8,Gaussian,MC,f(x),False,1024,12,0.007600162896411587,1.8118595785761773e-18,0.007600162896411586,0.007600162896411588
shortest_path,8x8,Gaussian,MC,LOO,False,1024,12,0.007600162896411587,1.8118595785761773e-18,0.007600162896411586,0.007600162896411588
shortest_path,8x8,Gaussian,MC,none,True,1024,12,0.007600162896411599,5.774251314085496e-17,0.007600162896411563,0.007600162896411636
shortest_path,8x8,Gaussian,MC,f(x),True,1024,12,0.007600162896411587,1.8118595785761773e-18,0.007600162896411586,0.007600162896411588
shortest_path,8x8,Gaussian,MC,LOO,True,1024,12,0.007600162896411587,1.8118595785761773e-18,0.007600162896411586,0.007600162896411588
shortest_path,8x8,Gaussian,QMC-latin,none,False,1024,12,0.007600162896411577,9.495277977005822e-16,0.007600162896410973,0.00760016289641218
shortest_path,8x8,Gaussian,QMC-latin,f(x),False,1024,12,0.007600162896411587,1.8118595785761773e-18,0.007600162896411586,0.007600162896411588
shortest_path,8x8,Gaussian,QMC-latin,LOO,False,1024,12,0.007600162896411587,1.8118595785761773e-18,0.007600162896411586,0.007600162896411588
shortest_path,8x8,Gaussian,QMC-latin,none,True,1024,12,0.007600162896411587,1.8118595785761773e-18,0.007600162896411586,0.007600162896411588
shortest_path,8x8,Gaussian,QMC-latin,f(x),True,1024,12,0.007600162896411587,1.8118595785761773e-18,0.007600162896411586,0.007600162896411588
shortest_path,8x8,Gaussian,QMC-latin,LOO,True,1024,12,0.007600162896411587,1.8118595785761773e-18,0.007600162896411586,0.007600162896411588
shortest_path,8x8,Gaussian,RQMC-latin,none,False,1024,12,0.18333904402951587,0.028561270978863053,0.16519207821798162,0.2014860098410501
shortest_path,8x8,Gaussian,RQMC-latin,f(x),False,1024,12,0.007600162896411587,1.8118595785761773e-18,0.007600162896411586,0.007600162896411588
shortest_path,8x8,Gaussian,RQMC-latin,LOO,False,1024,12,0.007600162896411587,1.8118595785761773e-18,0.007600162896411586,0.007600162896411588
shortest_path,8x8,Gaussian,RQMC-latin,none,True,1024,12,0.007600162896410894,3.0885595605824013e-15,0.007600162896408932,0.007600162896412856
shortest_path,8x8,Gaussian,RQMC-latin,f(x),True,1024,12,0.007600162896411587,1.8118595785761773e-18,0.007600162896411586,0.007600162896411588
shortest_path,8x8,Gaussian,RQMC-latin,LOO,True,1024,12,0.007600162896411587,1.8118595785761773e-18,0.007600162896411586,0.007600162896411588
shortest_path,8x8,Logistic,MC,none,False,1024,12,7.961899084303859,0.5803225548917125,7.593179724052849,8.330618444554869
shortest_path,8x8,Logistic,MC,f(x),False,1024,12,0.720204713626213,0.13331745234281284,0.635498845615777,0.804910581636649
shortest_path,8x8,Logistic,MC,LOO,False,1024,12,0.7209492601540056,0.13294533676975923,0.6364798230988706,0.8054186972091406
shortest_path,8x8,Logistic,MC,none,True,1024,12,0.7259831435987424,0.1847586058535065,0.6085931259664186,0.8433731612310662
shortest_path,8x8,Logistic,MC,f(x),True,1024,12,0.7259831435987424,0.18475860585350642,0.6085931259664186,0.8433731612310662
shortest_path,8x8,Logistic,MC,LOO,True,1024,12,0.7266376097807954,0.18510175267761755,0.6090295670581285,0.8442456525034623
shortest_path,8x8,Logistic,QMC-latin,none,False,1024,12,0.7731542520473546,0.15681392884987277,0.6735194351053151,0.872789068989394
shortest_path,8x8,Logistic,QMC-latin,f(x),False,1024,12,0.7731542520473546,0.15681392884987277,0.6735194351053151,0.872789068989394
shortest_path,8x8,Logistic,QMC-latin,LOO,False,1024,12,0.7738541496679375,0.15709928056131262,0.674038028898222,0.8736702704376531
shortest_path,8x8,Logistic,QMC-latin,none,True,1024,12,0.7801891347434614,0.16943416155015179,0.6725358044966374,0.8878424649902854
shortest_path,8x8,Logistic,QMC-latin,f(x),True,1024,12,0.7801891347434614,0.16943416155015179,0.6725358044966374,0.8878424649902854
shortest_path,8x8,Logistic,QMC-latin,LOO,True,1024,12,0.7809160189954992,0.16972945316108956,0.673075069410163,0.8887569685808354
shortest_path,8x8,Logistic,RQMC-latin,none,False,1024,12,0.7521963806043913,0.13624777784682862,0.6656286725946992,0.8387640886140835
shortest_path,8x8,Logistic,RQMC-latin,f(x),False,1024,12,0.7521670903155419,0.13617632185862885,0.6656447832747299,0.8386893973563538
shortest_path,8x8,Logistic,RQMC-latin,LOO,False,1024,12,0.7528567756911736,0.13642083925962126,0.6661791097057468,0.8395344416766004
shortest_path,8x8,Logistic,RQMC-latin,none,True,1024,12,0.7610077037191303,0.16954967195263904,0.6532809816639948,0.8687344257742657
shortest_path,8x8,Logistic,RQMC-latin,f(x),True,1024,12,0.7610077037191303,0.16954967195263906,0.6532809816639948,0.8687344257742657
shortest_path,8x8,Logistic,RQMC-latin,LOO,True,1024,12,0.7616694355046006,0.1698662464002778,0.6537415716416528,0.8695972993675485
shortest_path,8x8,Gumbel,MC,none,False,1024,12,13.955421201256677,1.4297296402222102,13.047014326784929,14.863828075728424
shortest_path,8x8,Gumbel,MC,f(x),False,1024,12,0.28081085354354524,0.22323044993323965,0.13897699236734473,0.42264471471974574
shortest_path,8x8,Gumbel,MC,LOO,False,1024,12,0.2815080133381338,0.2242189146222194,0.13904611166156133,0.42396991501470627
shortest_path,8x8,Gumbel,QMC-latin,none,False,1024,12,0.2903983979659127,0.1557928050796841,0.19141237211446135,0.38938442381736404
shortest_path,8x8,Gumbel,QMC-latin,f(x),False,1024,12,0.22301085529655476,0.1835729832375032,0.1063741463350501,0.3396475642580594
shortest_path,8x8,Gumbel,QMC-latin,LOO,False,1024,12,0.22316096265830662,0.183801078145172,0.10637932910663529,0.33994259620997797
shortest_path,8x8,Gumbel,RQMC-latin,none,False,1024,12,0.6073371095590933,0.21071879186990358,0.4734527766545511,0.7412214424636354
shortest_path,8x8,Gumbel,RQMC-latin,f(x),False,1024,12,0.3665894480933078,0.3035546329601039,0.17372003586244097,0.5594588603241746
shortest_path,8x8,Gumbel,RQMC-latin,LOO,False,1024,12,0.36690030126440704,0.30390450188493834,0.17380859292416234,0.5599920096046518
shortest_path,8x8,Cauchy,MC,none,False,1024,12,9.909880111566451,0.7655462441710209,9.423475233772285,10.396284989360618
shortest_path,8x8,Cauchy,MC,f(x),False,1024,12,5.958042630643263,0.20062217373914676,5.830573382843531,6.085511878442994
shortest_path,8x8,Cauchy,MC,LOO,False,1024,12,5.489288002161135,0.1959460006954538,5.364789852966068,5.613786151356203
shortest_path,8x8,Cauchy,MC,none,True,1024,12,5.814337313559101,0.28968305653618265,5.63028148050345,5.998393146614753
shortest_path,8x8,Cauchy,MC,f(x),True,1024,12,5.814337313559101,0.2896830565361827,5.63028148050345,5.998393146614753
shortest_path,8x8,Cauchy,MC,LOO,True,1024,12,5.819906893456228,0.2901255418609975,5.635569918638101,6.004243868274354
shortest_path,8x8,Cauchy,QMC-latin,none,False,1024,12,5.528232828362662,0.3290368210643599,5.319172806243557,5.737292850481767
shortest_path,8x8,Cauchy,QMC-latin,f(x),False,1024,12,5.528232828362662,0.32903682106435994,5.319172806243557,5.737292850481767
shortest_path,8x8,Cauchy,QMC-latin,LOO,False,1024,12,5.5336254507800815,0.3293113460895788,5.32439100378154,5.742859897778623
shortest_path,8x8,Cauchy,QMC-latin,none,True,1024,12,5.891383515072042,0.4099983737488388,5.6308829765382,6.151884053605884
shortest_path,8x8,Cauchy,QMC-latin,f(x),True,1024,12,5.891383515072042,0.40999837374883874,5.6308829765382,6.151884053605884
shortest_path,8x8,Cauchy,QMC-latin,LOO,True,1024,12,5.897175808613297,0.4103946051113002,5.636423516682578,6.157928100544016
shortest_path,8x8,Cauchy,RQMC-latin,none,False,1024,12,5.369313578887805,0.3619087354574703,5.139367738798873,5.599259418976738
shortest_path,8x8,Cauchy,RQMC-latin,f(x),False,1024,12,5.369086894509217,0.36217205525949675,5.138973749000004,5.59920004001843
shortest_path,8x8,Cauchy,RQMC-latin,LOO,False,1024,12,5.374385193183913,0.36237554408635836,5.144142757042402,5.604627629325424
shortest_path,8x8,Cauchy,RQMC-latin,none,True,1024,12,6.010609517021799,0.43695472305139277,5.732981731260086,6.288237302783513
shortest_path,8x8,Cauchy,RQMC-latin,f(x),True,1024,12,6.010609517021799,0.43695472305139266,5.732981731260086,6.288237302783513
shortest_path,8x8,Cauchy,RQMC-latin,LOO,True,1024,12,6.016264508166422,0.4373531503760351,5.738383573760028,6.294145442572817
shortest_path,8x8,Laplace,MC,none,False,1024,12,13.880336694850259,0.8555371121340175,13.336754347416056,14.423919042284462
shortest_path,8x8,Laplace,MC,f(x),False,1024,12,0.5111544009422326,0.26393607710934225,0.34345741815465636,0.6788513837298089
shortest_path,8x8,Laplace,MC,LOO,False,1024,12,0.5105330953131346,0.2634971167620404,0.34311501462417293,0.6779511760020963
shortest_path,8x8,Laplace,MC,none,True,1024,12,0.4671131488783662,0.290633689527446,0.2824533124362917,0.6517729853204407
shortest_path,8x8,Laplace,MC,f(x),True,1024,12,0.4671131488783662,0.290633689527446,0.2824533124362917,0.6517729853204407
shortest_path,8x8,Laplace,MC,LOO,True,1024,12,0.46753038918100076,0.29097178645123256,0.2826557362021734,0.6524050421598282
shortest_path,8x8,Laplace,QMC-latin,none,False,1024,12,0.5298847996399281,0.30767039802397783,0.33440035504731164,0.7253692442325446
shortest_path,8x8,Laplace,QMC-latin,f(x),False,1024,12,0.5298847996399281,0.30767039802397783,0.33440035504731164,0.7253692442325446
shortest_path,8x8,Laplace,QMC-latin,LOO,False,1024,12,0.5303747252622272,0.308016773871688,0.33467020395555314,0.7260792465689012
shortest_path,8x8,Laplace,QMC-latin,none,True,1024,12,0.40911592193929947,0.29111791293124367,0.22414842462455709,0.5940834192540418
shortest_path,8x8,Laplace,QMC-latin,f(x),True,1024,12,0.40911592193929947,0.29111791293124367,0.22414842462455709,0.5940834192540418
shortest_path,8x8,Laplace,QMC-latin,LOO,True,1024,12,0.40946484633702607,0.2914543875510446,0.22428356324830692,0.5946461294257452
shortest_path,8x8,Laplace,RQMC-latin,none,False,1024,12,0.5008841434548942,0.252415400654625,0.3405070492641602,0.6612612376456282
shortest_path,8x8,Laplace,RQMC-latin,f(x),False,1024,12,0.5008841434548942,0.252415400654625,0.3405070492641602,0.6612612376456282
shortest_path,8x8,Laplace,RQMC-latin,LOO,False,1024,12,0.5013421064640022,0.25270867878703845,0.34077867223797653,0.6619055406900279
shortest_path,8x8,Laplace,RQMC-latin,none,True,1024,12,0.33454970659780187,0.27885054981086854,0.15737651995319288,0.5117228932424108
shortest_path,8x8,Laplace,RQMC-latin,f(x),True,1024,12,0.33454970659780187,0.27885054981086854,0.15737651995319288,0.5117228932424108
shortest_path,8x8,Laplace,RQMC-latin,LOO,True,1024,12,0.3348086938696217,0.27917684620001837,0.1574281883902623,0.5121891993489811
shortest_path,8x8,Triangular,MC,none,False,1024,12,69.5486512005683,5.590122802503404,65.99685662341585,73.10044577772075
shortest_path,8x8,Triangular,MC,f(x),False,1024,12,40.18934319266379,7.421376833848022e-15,40.189343192663785,40.1893431926638
shortest_path,8x8,Triangular,MC,LOO,False,1024,12,40.18934319266379,7.421376833848022e-15,40.189343192663785,40.1893431926638
shortest_path,8x8,Triangular,MC,none,True,1024,12,40.18934319266379,7.421376833848022e-15,40.189343192663785,40.1893431926638
shortest_path,8x8,Triangular,MC,f(x),True,1024,12,40.18934319266379,7.421376833848022e-15,40.189343192663785,40.1893431926638
shortest_path,8x8,Triangular,MC,LOO,True,1024,12,40.18934319266379,7.421376833848022e-15,40.189343192663785,40.1893431926638
shortest_path,8x8,Triangular,QMC-latin,none,False,1024,12,40.18934319266379,7.105427357601002e-15,40.189343192663785,40.1893431926638
shortest_path,8x8,Triangular,QMC-latin,f(x),False,1024,12,40.18934319266379,7.421376833848022e-15,40.189343192663785,40.1893431926638
shortest_path,8x8,Triangular,QMC-latin,LOO,False,1024,12,40.18934319266379,7.421376833848022e-15,40.189343192663785,40.1893431926638
shortest_path,8x8,Triangular,QMC-latin,none,True,1024,12,40.18934319266379,7.421376833848022e-15,40.189343192663785,40.1893431926638
shortest_path,8x8,Triangular,QMC-latin,f(x),True,1024,12,40.18934319266379,7.421376833848022e-15,40.189343192663785,40.1893431926638
shortest_path,8x8,Triangular,QMC-latin,LOO,True,1024,12,40.18934319266379,7.421376833848022e-15,40.189343192663785,40.1893431926638
shortest_path,8x8,Triangular,RQMC-latin,none,False,1024,12,54.57101673255682,28.643273715552372,36.37194886785224,72.7700845972614
shortest_path,8x8,Triangular,RQMC-latin,f(x),False,1024,12,40.18934319266379,7.421376833848022e-15,40.189343192663785,40.1893431926638
shortest_path,8x8,Triangular,RQMC-latin,LOO,False,1024,12,40.18934319266379,7.421376833848022e-15,40.189343192663785,40.1893431926638
shortest_path,8x8,Triangular,RQMC-latin,none,True,1024,12,40.18934319266311,1.5410127572161056e-12,40.18934319266213,40.18934319266409
shortest_path,8x8,Triangular,RQMC-latin,f(x),True,1024,12,40.18934319266379,7.421376833848022e-15,40.189343192663785,40.1893431926638
shortest_path,8x8,Triangular,RQMC-latin,LOO,True,1024,12,40.18934319266379,7.421376833848022e-15,40.189343192663785,40.1893431926638
shortest_path,12x12,Gaussian,MC,none,False,1024,12,25.736085829561414,1.6527202370104814,24.68599748933119,26.78617416979164
shortest_path,12x12,Gaussian,MC,f(x),False,1024,12,0.012030031063671396,0.0,0.012030031063671396,0.012030031063671396
shortest_path,12x12,Gaussian,MC,LOO,False,1024,12,0.012030031063671396,0.0,0.012030031063671396,0.012030031063671396
shortest_path,12x12,Gaussian,MC,none,True,1024,12,0.012030031063671426,8.268811808336831e-17,0.012030031063671374,0.012030031063671478
shortest_path,12x12,Gaussian,MC,f(x),True,1024,12,0.012030031063671396,0.0,0.012030031063671396,0.012030031063671396
shortest_path,12x12,Gaussian,MC,LOO,True,1024,12,0.012030031063671396,0.0,0.012030031063671396,0.012030031063671396
shortest_path,12x12,Gaussian,QMC-latin,none,False,1024,12,0.01203003106367149,9.766143025519482e-16,0.012030031063670869,0.012030031063672111
shortest_path,12x12,Gaussian,QMC-latin,f(x),False,1024,12,0.012030031063671396,0.0,0.012030031063671396,0.012030031063671396
shortest_path,12x12,Gaussian,QMC-latin,LOO,False,1024,12,0.012030031063671396,0.0,0.012030031063671396,0.012030031063671396
shortest_path,12x12,Gaussian,QMC-latin,none,True,1024,12,0.012030031063671396,0.0,0.012030031063671396,0.012030031063671396
shortest_path,12x12,Gaussian,QMC-latin,f(x),True,1024,12,0.012030031063671396,0.0,0.012030031063671396,0.012030031063671396
shortest_path,12x12,Gaussian,QMC-latin,LOO,True,1024,12,0.012030031063671396,0.0,0.012030031063671396,0.012030031063671396
shortest_path,12x12,Gaussian,RQMC-latin,none,False,1024,12,0.3046278820605237,0.021599106339654058,0.29090446461893066,0.31835129950211677
shortest_path,12x12,Gaussian,RQMC-latin,f(x),False,1024,12,0.012030031063671396,0.0,0.012030031063671396,0.012030031063671396
shortest_path,12x12,Gaussian,RQMC-latin,LOO,False,1024,12,0.012030031063671396,0.0,0.012030031063671396,0.012030031063671396
shortest_path,12x12,Gaussian,RQMC-latin,none,True,1024,12,0.012030031063667587,9.168226592761921e-15,0.012030031063661762,0.012030031063673412
shortest_path,12x12,Gaussian,RQMC-latin,f(x),True,1024,12,0.012030031063671396,0.0,0.012030031063671396,0.012030031063671396
shortest_path,12x12,Gaussian,RQMC-latin,LOO,True,1024,12,0.012030031063671396,0.0,0.012030031063671396,0.012030031063671396
shortest_path,12x12,Logistic,MC,none,False,1024,12,14.530996172372857,0.8544679129219229,13.988093161707734,15.07389918303798
shortest_path,12x12,Logistic,MC,f(x),False,1024,12,2.041107735398627,0.2595739121063819,1.8761823400250555,2.206033130772199
shortest_path,12x12,Logistic,MC,LOO,False,1024,12,2.037638194129907,0.26300396390052905,1.8705334478203688,2.2047429404394454
shortest_path,12x12,Logistic,MC,none,True,1024,12,2.150230068369355,0.3167412539894739,1.948982276858143,2.3514778598805672
shortest_path,12x12,Logistic,MC,f(x),True,1024,12,2.1502300683693556,0.31674125398947395,1.9489822768581433,2.3514778598805677
shortest_path,12x12,Logistic,MC,LOO,True,1024,12,2.1522543249947184,0.31724167831390027,1.950688579036964,2.3538200709524726
shortest_path,12x12,Logistic,QMC-latin,none,False,1024,12,2.1997004236793725,0.3114234821275293,2.0018313832133665,2.3975694641453784
shortest_path,12x12,Logistic,QMC-latin,f(x),False,1024,12,2.1997004236793725,0.3114234821275293,2.0018313832133665,2.3975694641453784
shortest_path,12x12,Logistic,QMC-latin,LOO,False,1024,12,2.2017673297103877,0.3119261522376196,2.0035789078937043,2.399955751527071
shortest_path,12x12,Logistic,QMC-latin,none,True,1024,12,2.1100984758868218,0.24416467820030607,1.9549636406421196,2.265233311131524
shortest_path,12x12,Logistic,QMC-latin,f(x),True,1024,12,2.1100984758868218,0.24416467820030607,1.9549636406421196,2.265233311131524
shortest_path,12x12,Logistic,QMC-latin,LOO,True,1024,12,2.1120201241587084,0.24452879631337618,1.9566539393023543,2.2673863090150626
shortest_path,12x12,Logistic,RQMC-latin,none,False,1024,12,2.1586176828354855,0.2960995404724295,1.9704850103875147,2.346750355283456
shortest_path,12x12,Logistic,RQMC-latin,f(x),False,1024,12,2.1587012319563663,0.2960120324619772,1.9706241594456353,2.3467783044670973
shortest_path,12x12,Logistic,RQMC-latin,LOO,False,1024,12,2.1607663487772943,0.29649550595173374,1.9723820918665451,2.3491506056880436
shortest_path,12x12,Logistic,RQMC-latin,none,True,1024,12,2.0806249998348374,0.1657323283627295,1.9753237021828467,2.185926297486828
shortest_path,12x12,Logistic,RQMC-latin,f(x),True,1024,12,2.0806249998348374,0.16573232836272947,1.975323702182847,2.185926297486828
shortest_path,12x12,Logistic,RQMC-latin,LOO,True,1024,12,2.082523419977035,0.16603242941474294,1.9770314472134598,2.1880153927406103
shortest_path,12x12,Gumbel,MC,none,False,1024,12,25.843075180435537,1.195926208083576,25.08321991953796,26.602930441333115
shortest_path,12x12,Gumbel,MC,f(x),False,1024,12,0.8107704528721835,0.4083405618313986,0.5513232377779744,1.0702176679663926
shortest_path,12x12,Gumbel,MC,LOO,False,1024,12,0.8117410942698623,0.4093046165237694,0.5516813480471943,1.0718008404925303
shortest_path,12x12,Gumbel,QMC-latin,none,False,1024,12,0.7480283732454525,0.3181677124281656,0.5458742532820622,0.9501824932088427
shortest_path,12x12,Gumbel,QMC-latin,f(x),False,1024,12,0.6662562460239482,0.36536751640898185,0.43411280136331754,0.8983996906845788
shortest_path,12x12,Gumbel,QMC-latin,LOO,False,1024,12,0.6668284967396046,0.36581135886138777,0.43440304803876595,0.8992539454404433
shortest_path,12x12,Gumbel,RQMC-latin,none,False,1024,12,1.2843052656294534,0.32295387039203055,1.0791101659770592,1.4895003652818475
shortest_path,12x12,Gumbel,RQMC-latin,f(x),False,1024,12,0.8632554369884309,0.5443892754684464,0.5173669932492563,1.2091438807276056
shortest_path,12x12,Gumbel,RQMC-latin,LOO,False,1024,12,0.8639617001744452,0.5449576469288765,0.5177121304381709,1.2102112699107195
shortest_path,12x12,Cauchy,MC,none,False,1024,12,18.829113505349113,0.7223356022489107,18.370163359602245,19.28806365109598
shortest_path,12x12,Cauchy,MC,f(x),False,1024,12,12.876510618026309,0.38131548061365134,12.634234320335437,13.11878691571718
shortest_path,12x12,Cauchy,MC,LOO,False,1024,12,11.593141260669839,0.32002402836915855,11.389807693827438,11.79647482751224
shortest_path,12x12,Cauchy,MC,none,True,1024,12,12.595047834638601,0.4474752445781541,12.3107356284039,12.879360040873301
shortest_path,12x12,Cauchy,MC,f(x),True,1024,12,12.595047834638601,0.4474752445781539,12.3107356284039,12.879360040873301
shortest_path,12x12,Cauchy,MC,LOO,True,1024,12,12.60712484985151,0.447856184123642,12.322570606176903,12.891679093526118
shortest_path,12x12,Cauchy,QMC-latin,none,False,1024,12,11.692691379846865,0.2842132602389047,11.512110889554364,11.873271870139366
shortest_path,12x12,Cauchy,QMC-latin,f(x),False,1024,12,11.692691379846865,0.2842132602389048,11.512110889554362,11.873271870139368
shortest_path,12x12,Cauchy,QMC-latin,LOO,False,1024,12,11.703764568458839,0.28435095929254905,11.523096588361678,11.884432548556
shortest_path,12x12,Cauchy,QMC-latin,none,True,1024,12,12.605849817801904,0.46492927992330046,12.310447846587342,12.901251789016465
shortest_path,12x12,Cauchy,QMC-latin,f(x),True,1024,12,12.605849817801904,0.46492927992330024,12.310447846587342,12.901251789016465
shortest_path,12x12,Cauchy,QMC-latin,LOO,True,1024,12,12.618012692282777,0.46540263795205195,12.322309963725495,12.91371542084006
shortest_path,12x12,Cauchy,RQMC-latin,none,False,1024,12,11.614907563062689,0.33186538855616754,11.404050354900727,11.82576477122465
shortest_path,12x12,Cauchy,RQMC-latin,f(x),False,1024,12,11.61457576934565,0.33145253383189865,11.40398087656076,11.82517066213054
shortest_path,12x12,Cauchy,RQMC-latin,LOO,False,1024,12,11.625814562832815,0.3320479920426519,11.414841333950742,11.836787791714888
shortest_path,12x12,Cauchy,RQMC-latin,none,True,1024,12,12.868957170123517,0.3457424817052141,12.649282877626423,13.088631462620612
shortest_path,12x12,Cauchy,RQMC-latin,f(x),True,1024,12,12.868957170123517,0.3457424817052142,12.649282877626423,13.088631462620612
shortest_path,12x12,Cauchy,RQMC-latin,LOO,True,1024,12,12.881426336095517,0.3459573049419786,12.66161555142565,13.101237120765385
shortest_path,12x12,Laplace,MC,none,False,1024,12,26.081155470588083,1.3200465325675346,25.242437917932065,26.9198730232441
shortest_path,12x12,Laplace,MC,f(x),False,1024,12,1.6086439131638184,0.5553180039910582,1.255811686600338,1.9614761397272988
shortest_path,12x12,Laplace,MC,LOO,False,1024,12,1.6089851317161878,0.5562150294851071,1.255582962345028,1.9623873010873476
shortest_path,12x12,Laplace,MC,none,True,1024,12,1.6227261263146484,0.5393526433291691,1.2800378059629933,1.9654144466663035
